"","Year","Month","UnitCode","ParkName","Region","State","RecreationVisits","Smoke","stdsmoke","MAXSmoke","stdsmokeMAX","medSmoke","stdsmokemed","Season","CatColS","CatColM","SeasType"
"115",1980,12,"LAVO","Lassen Volcanic NP","Pacific West ","CA",16102,4.25104266304506e-10,-0.235044975904527,9.45258871176691e-10,-0.15856929876807,4.0529396505562e-10,-0.273682064486104,"Winter","LAVOWinter","LAVO12","Low"
"116",1980,12,"MEVE","Mesa Verde NP","Intermountain ","CO",3808,8.11426045530599e-10,-0.172711985779031,4.19876533541697e-09,-0.0814350214916089,4.81403361618504e-10,-0.252484347205058,"Winter","MEVEWinter","MEVE12","Low"
"117",1980,12,"MORA","Mount Rainier NP","Pacific West ","WA",24816,5.5403235046309e-10,-0.214242439187971,1.11222919763065e-09,-0.15461075877462,5.00704644412764e-10,-0.247108622862057,"Winter","MORAWinter","MORA12","Low"
"118",1980,12,"NOCA","North Cascades NP","Pacific West ","WA",5635,4.14651286424985e-10,-0.236731563424696,9.11757280785963e-10,-0.159363555976655,3.75402375851763e-10,-0.282007363143557,"Winter","NOCAWinter","NOCA12","Low"
"119",1980,12,"OLYM","Olympic NP","Pacific West ","WA",54658,2.41031242276974e-09,0.0852682113610046,5.25656673744379e-09,-0.0563566183766429,2.07038608479593e-09,0.190073445281868,"Winter","OLYMWinter","OLYM12","Low"
"120",1980,12,"PEFO","Petrified Forest NP","Intermountain ","AZ",27219,1.83466246675155e-09,-0.00761286590081888,1.03976240950487e-08,0.0655278001958231,6.81313394590433e-10,-0.196806118865903,"Winter","PEFOWinter","PEFO12","Low"
"121",1980,12,"PINN","Pinnacles NP","Pacific West ","CA",10234,1.13788746615126e-09,-0.120037460028326,3.90987420217925e-09,-0.0882840654442764,1.04759834140822e-09,-0.0947897437849191,"Winter","PINNWinter","PINN12","Low"
"122",1980,12,"REDW","Redwood NP","Pacific West ","CA",29211,4.29160197074959e-10,-0.234390551778683,9.42360967037814e-10,-0.158638002409456,4.0592607053469e-10,-0.273506012725846,"Winter","REDWWinter","REDW12","Low"
"123",1980,12,"ROMO","Rocky Mountain NP","Intermountain ","CO",69426,9.64298993701913e-10,-0.148045947048553,2.28241803235107e-09,-0.126867869361238,7.96534671554383e-10,-0.164715100356448,"Winter","ROMOWinter","ROMO12","Low"
"124",1980,12,"SAGU","Saguaro NP","Intermountain ","AZ",39350,3.40550471335288e-09,0.245842412862555,1.91994065090739e-08,0.274200852704735,1.92152072031604e-09,0.148611995688357,"Winter","SAGUWinter","SAGU12","Shoulder"
"125",1980,12,"SEQU","Sequoia NP","Pacific West ","CA",26704,2.74999520914888e-10,-0.259264365323639,5.80770653790808e-10,-0.167210601784632,2.47824261112584e-10,-0.317539963973674,"Winter","SEQUWinter","SEQU12","Low"
"126",1980,12,"YELL","Yellowstone NP","Intermountain ","WY",21594,2.99058485412949e-10,-0.255382453204961,7.12510439537795e-10,-0.164087309031464,2.54773813157527e-10,-0.315604399560718,"Winter","YELLWinter","YELL12","Low"
"127",1980,12,"YOSE","Yosemite NP","Pacific West ","CA",71894,3.17271783218369e-10,-0.25244373896904,5.67472457912999e-10,-0.167525876009346,2.8594179801722e-10,-0.306923603744267,"Winter","YOSEWinter","YOSE12","Low"
"128",1980,12,"ZION","Zion NP","Intermountain ","UT",20522,4.29302017769931e-10,-0.234367669020178,1.29530086656615e-09,-0.150270487430966,3.27127325228105e-10,-0.295452757813097,"Winter","ZIONWinter","ZION12","Low"
"129",1980,2,"ARCH","Arches NP","Intermountain ","UT",4687,3.51402123349541e-10,-0.246936811146751,1.13377351951272e-09,-0.154099985024499,3.15171166942463e-10,-0.298782744313477,"Winter","ARCHWinter","ARCH2","Low"
"130",1980,2,"BIBE","Big Bend NP","Intermountain ","TX",14945,1.60594023563258e-09,-0.0445171807504259,6.9567147598093e-09,-0.0160494327572069,6.87951362543515e-10,-0.194957335741288,"Winter","BIBEWinter","BIBE2","Shoulder"
"131",1980,2,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",2809,3.29098908071327e-10,-0.250535433260391,1.78211545520668e-09,-0.138729065314507,2.51630521974633e-10,-0.316479857793684,"Winter","BLCAWinter","BLCA2","Low"
"132",1980,2,"BRCA","Bryce Canyon NP","Intermountain ","UT",4278,2.47876376458672e-10,-0.263640682648923,1.19292642430935e-09,-0.152697585302709,2.11611020373148e-10,-0.327625946436966,"Winter","BRCAWinter","BRCA2","Low"
"133",1980,2,"CANY","Canyonlands NP","Intermountain ","UT",659,3.15442594983796e-10,-0.252738878353601,1.24359100794891e-09,-0.15149642707988,2.67522004548937e-10,-0.312053818828726,"Winter","CANYWinter","CANY2","Low"
"134",1980,2,"CARE","Capitol Reef NP","Intermountain ","UT",3682,2.47470583899619e-10,-0.263706157247915,9.08503661189997e-10,-0.159440692936063,2.27909247030311e-10,-0.32308662256287,"Winter","CAREWinter","CARE2","Low"
"135",1980,2,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",21939,9.57898014492871e-10,-0.149078744564215,7.59787521786848e-09,-0.000848771841296384,4.9680237701466e-10,-0.24819546843955,"Winter","CAVEWinter","CAVE2","Low"
"136",1980,2,"CHIS","Channel Islands NP","Pacific West ","CA",2918,2.64459362294438e-09,0.123069465451131,7.29929539033947e-09,-0.00792751579306487,2.77963962957983e-09,0.387612209243647,"Winter","CHISWinter","CHIS2","Low"
"137",1980,2,"CRLA","Crater Lake NP","Pacific West ","OR",7795,5.6637918190564e-10,-0.212250278860041,4.30008961771478e-09,-0.0790328208593066,3.92249621672391e-10,-0.277315128413055,"Winter","CRLAWinter","CRLA2","Low"
"138",1980,2,"DEVA","Death Valley NP","Pacific West ","CA",54261,7.78849642038291e-10,-0.177968186041098,1.52122536789534e-09,-0.144914259213623,7.77005071395109e-10,-0.170154414836443,"Winter","DEVAWinter","DEVA2","Low"
"139",1980,2,"GLAC","Glacier NP","Intermountain ","MT",6156,2.93314960133915e-10,-0.256309170578288,5.96529159402337e-10,-0.166836998426329,2.59860355455999e-10,-0.314187713968,"Winter","GLACWinter","GLAC2","Low"
"140",1980,2,"GRBA","Great Basin NP","Pacific West ","NV",501,2.34136045229236e-10,-0.265857684063033,4.83363349346178e-10,-0.169519938530192,2.36963643152066e-10,-0.320564824495781,"Winter","GRBAWinter","GRBA2","Low"
"141",1980,2,"GRCA","Grand Canyon NP","Intermountain ","AZ",40800,3.80723060604764e-10,-0.24220588011806,2.79617395904097e-09,-0.114687720793137,3.06758757284697e-10,-0.301125738603681,"Winter","GRCAWinter","GRCA2","Low"
"142",1980,2,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",1367,4.48696786267241e-10,-0.231238324576666,1.72780900697944e-09,-0.140016565026434,4.0724118521851e-10,-0.273139731681471,"Winter","GRSAWinter","GRSA2","Low"
"143",1980,2,"GRTE","Grand Teton NP","Intermountain ","WY",31020,4.49777329180451e-10,-0.2310639790586,2.94417135116021e-09,-0.111178991978429,3.19696685791016e-10,-0.297522312968152,"Winter","GRTEWinter","GRTE2","Low"
"144",1980,2,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",5123,9.325016471361e-10,-0.153176446533916,6.58096954708753e-09,-0.0249576171244236,5.05322839128297e-10,-0.245822379765282,"Winter","GUMOWinter","GUMO2","Low"
"145",1980,2,"JOTR","Joshua Tree NP","Pacific West ","CA",46258,5.57721604562438e-10,-0.21364717831553,1.10172937439756e-09,-0.154859689055078,5.01526098428684e-10,-0.246879834423635,"Winter","JOTRWinter","JOTR2","Shoulder"
"146",1980,2,"KICA","Kings Canyon NP","Pacific West ","CA",22240,3.06263343538828e-10,-0.254219949886313,7.30933091830366e-10,-0.163650543964075,2.55319793085462e-10,-0.315452335181336,"Winter","KICAWinter","KICA2","Low"
"147",1980,2,"LAVO","Lassen Volcanic NP","Pacific West ","CA",16295,5.21694134128951e-10,-0.219460207969918,2.22224549872863e-09,-0.128294442488992,4.56567589290913e-10,-0.25940151780464,"Winter","LAVOWinter","LAVO2","Low"
"148",1980,2,"MEVE","Mesa Verde NP","Intermountain ","CO",1152,4.07104257562916e-10,-0.237949275965984,1.60138802218768e-09,-0.14301375940784,3.54034912497525e-10,-0.287958552716083,"Winter","MEVEWinter","MEVE2","Low"
"149",1980,2,"MORA","Mount Rainier NP","Pacific West ","WA",26338,6.39070052253732e-10,-0.200521612377146,1.22088994469749e-09,-0.152034624906302,5.81108217101445e-10,-0.22471490698451,"Winter","MORAWinter","MORA2","Low"
"150",1980,2,"NOCA","North Cascades NP","Pacific West ","WA",3374,3.97479309770736e-10,-0.239502260570916,1.14137521656232e-09,-0.153919763649671,3.42950001730458e-10,-0.291045882469535,"Winter","NOCAWinter","NOCA2","Low"
"151",1980,2,"OLYM","Olympic NP","Pacific West ","WA",42049,2.75146805339688e-09,0.140313646795007,5.53161472183206e-09,-0.0498357684181995,2.38665887053457e-09,0.278160611893909,"Winter","OLYMWinter","OLYM2","Low"
"152",1980,2,"PEFO","Petrified Forest NP","Intermountain ","AZ",19353,6.56270996327841e-10,-0.197746241339902,4.39579839195403e-09,-0.0767637529440891,4.5041675944546e-10,-0.261114624963491,"Winter","PEFOWinter","PEFO2","Low"
"153",1980,2,"PINN","Pinnacles NP","Pacific West ","CA",10308,9.59604017215474e-10,-0.148803481152778,2.13307127516771e-09,-0.130408588983448,9.25543419683095e-10,-0.128784044624655,"Winter","PINNWinter","PINN2","Low"
"154",1980,2,"REDW","Redwood NP","Pacific West ","CA",19397,1.56837595957011e-09,-0.0505781738778752,3.01282447878748e-08,0.533302241121208,5.5343440941158e-10,-0.23242251705622,"Winter","REDWWinter","REDW2","Low"
"155",1980,2,"ROMO","Rocky Mountain NP","Intermountain ","CO",59403,1.06437410677288e-09,-0.131898835054617,7.53268469821933e-09,-0.00239431160698677,8.34428803830889e-10,-0.154160961986106,"Winter","ROMOWinter","ROMO2","Low"
"156",1980,2,"SAGU","Saguaro NP","Intermountain ","AZ",59758,1.36556041205954e-09,-0.0833024472688263,6.235829630441e-09,-0.0331402097586769,9.58805923545469e-10,-0.119519890856838,"Winter","SAGUWinter","SAGU2","Shoulder"
"157",1980,2,"SEQU","Sequoia NP","Pacific West ","CA",18200,3.3928376819506e-10,-0.248892106842725,7.37969740871591e-10,-0.16348371877279,2.81756062925353e-10,-0.30808939973133,"Winter","SEQUWinter","SEQU2","Low"
"158",1980,2,"YELL","Yellowstone NP","Intermountain ","WY",36373,4.33318924201068e-10,-0.233719541468559,2.82536460893823e-09,-0.113995667555252,2.84336443279187e-10,-0.307370721411854,"Winter","YELLWinter","YELL2","Low"
"159",1980,2,"YOSE","Yosemite NP","Pacific West ","CA",75612,5.81932746614211e-10,-0.209740712359964,3.49222872841892e-09,-0.0981856230807418,4.06656985862952e-10,-0.273302440799322,"Winter","YOSEWinter","YOSE2","Low"
"160",1980,2,"ZION","Zion NP","Intermountain ","UT",17832,2.68978436298333e-10,-0.260235866875274,1.14053433364347e-09,-0.153939699339652,2.3089886946881e-10,-0.322253963599715,"Winter","ZIONWinter","ZION2","Low"
"161",1980,3,"ARCH","Arches NP","Intermountain ","UT",15915,3.59345444977238e-10,-0.24565515679743,6.14017114930476e-10,-0.166422393191782,3.61347868294004e-10,-0.285921774388265,"Spring","ARCHSpring","ARCH3","Shoulder"
"162",1980,3,"BIBE","Big Bend NP","Intermountain ","TX",30237,1.67650332415897e-09,-0.0331318317049976,5.8022298077276e-09,-0.0434200138161769,1.04700281777781e-09,-0.0949556068993531,"Spring","BIBESpring","BIBE3","High"
"163",1980,3,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",3866,3.04872043828979e-10,-0.254444435990228,5.56518997552047e-10,-0.167785561139192,2.87394552600517e-10,-0.306518987726716,"Spring","BLCASpring","BLCA3","Shoulder"
"164",1980,3,"BRCA","Bryce Canyon NP","Intermountain ","UT",8788,2.6720093968965e-10,-0.260522665819872,5.17099363328555e-10,-0.168720123596575,2.55458348918935e-10,-0.315413745105495,"Spring","BRCASpring","BRCA3","Shoulder"
"165",1980,3,"CANY","Canyonlands NP","Intermountain ","UT",3023,3.25025155087635e-10,-0.251192732999005,5.87206394619955e-10,-0.167058022952209,2.9923238886731e-10,-0.3032219558524,"Spring","CANYSpring","CANY3","High"
"166",1980,3,"CARE","Capitol Reef NP","Intermountain ","UT",9870,2.80498051756998e-10,-0.258377177784349,6.86358470058934e-10,-0.164707321097608,2.28573812655064e-10,-0.322901530118778,"Spring","CARESpring","CARE3","Shoulder"
"167",1980,3,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",41296,5.17542646731371e-10,-0.220130050150387,1.2118147596496e-09,-0.152249779800726,4.97607621774421e-10,-0.247971194545257,"Spring","CAVESpring","CAVE3","Shoulder"
"168",1980,3,"CHIS","Channel Islands NP","Pacific West ","CA",8054,1.82030481727362e-09,-0.0099294715680582,5.21926901697611e-09,-0.0572408744074683,1.20698206984571e-09,-0.05039875703172,"Spring","CHISSpring","CHIS3","Shoulder"
"169",1980,3,"CRLA","Crater Lake NP","Pacific West ","OR",9619,5.72851320143171e-10,-0.211205999840465,1.45490852698771e-09,-0.146486501854261,5.16226672520048e-10,-0.242785483035625,"Spring","CRLASpring","CRLA3","Shoulder"
"170",1980,3,"DEVA","Death Valley NP","Pacific West ","CA",68992,5.91079144858732e-10,-0.208264941688682,1.08804054654854e-09,-0.155184224400098,6.10815675816667e-10,-0.21644089169307,"Spring","DEVASpring","DEVA3","High"
"171",1980,3,"GLAC","Glacier NP","Intermountain ","MT",8900,3.84288830148197e-10,-0.241630543469461,1.38092348667129e-09,-0.148240542510642,3.21334514552518e-10,-0.29706615075154,"Spring","GLACSpring","GLAC3","Shoulder"
"172",1980,3,"GRBA","Great Basin NP","Pacific West ","NV",521,2.21021903064557e-10,-0.267973649918473,4.38131420033017e-10,-0.170592299140425,1.85750137493557e-10,-0.334828627165973,"Spring","GRBASpring","GRBA3","Shoulder"
"173",1980,3,"GRCA","Grand Canyon NP","Intermountain ","AZ",111283,4.05172956117983e-10,-0.238260891309383,7.73200503623173e-10,-0.162648466268266,3.60522667275376e-10,-0.286151606428498,"Spring","GRCASpring","GRCA3","Shoulder"
"174",1980,3,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",1721,4.28274578435603e-10,-0.234533446279771,7.96371413258612e-10,-0.162099129302684,4.4077086425176e-10,-0.263801165239365,"Spring","GRSASpring","GRSA3","Shoulder"
"175",1980,3,"GRTE","Grand Teton NP","Intermountain ","WY",34943,3.80594967280286e-10,-0.242226547966364,3.12248316092223e-09,-0.106951567589689,2.44529507753555e-10,-0.318457606910939,"Spring","GRTESpring","GRTE3","Shoulder"
"176",1980,3,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",12870,5.24478995180392e-10,-0.219010870847977,1.08503794837844e-09,-0.155255410132276,4.54092652368843e-10,-0.260090828396127,"Spring","GUMOSpring","GUMO3","High"
"177",1980,3,"JOTR","Joshua Tree NP","Pacific West ","CA",68994,6.91844074860878e-10,-0.192006527784598,1.39521683095722e-09,-0.147901675262805,6.48269937730817e-10,-0.20600926444491,"Spring","JOTRSpring","JOTR3","High"
"178",1980,3,"KICA","Kings Canyon NP","Pacific West ","CA",10099,3.0484001523773e-10,-0.254449603801025,5.0115306349241e-10,-0.169098179188784,2.87706941604071e-10,-0.306431982257246,"Spring","KICASpring","KICA3","Shoulder"
"179",1980,3,"LAVO","Lassen Volcanic NP","Pacific West ","CA",18737,4.43912562622751e-10,-0.232010258703154,7.98351107444972e-10,-0.162052194624062,4.35291303002572e-10,-0.265327313066441,"Spring","LAVOSpring","LAVO3","Shoulder"
"180",1980,3,"MEVE","Mesa Verde NP","Intermountain ","CO",3411,3.81519424475668e-10,-0.242077386867172,6.85190459925877e-10,-0.164735012334265,3.35602934331547e-10,-0.293092161439022,"Spring","MEVESpring","MEVE3","Shoulder"
"181",1980,3,"MORA","Mount Rainier NP","Pacific West ","WA",34718,8.97657603267242e-10,-0.158798530400792,1.67241087645209e-09,-0.141329946391327,8.34563806950683e-10,-0.154123361399388,"Spring","MORASpring","MORA3","Shoulder"
"182",1980,3,"NOCA","North Cascades NP","Pacific West ","WA",1410,5.31143828739988e-10,-0.217935500452628,1.05517850013115e-09,-0.15596331927146,4.97398178200825e-10,-0.248029528021278,"Spring","NOCASpring","NOCA3","Shoulder"
"183",1980,3,"OLYM","Olympic NP","Pacific West ","WA",53707,1.71536775196399e-09,-0.0268610591913269,3.91030363644518e-09,-0.088273884397426,1.42489153809322e-09,0.0102926097295093,"Spring","OLYMSpring","OLYM3","Shoulder"
"184",1980,3,"PEFO","Petrified Forest NP","Intermountain ","AZ",35273,5.53729565784041e-10,-0.214291293473243,9.37088517893869e-10,-0.158763001870397,5.29885635369709e-10,-0.238981237490199,"Spring","PEFOSpring","PEFO3","Shoulder"
"185",1980,3,"PINN","Pinnacles NP","Pacific West ","CA",19466,1.06970743911495e-09,-0.131038302280927,2.08401296220018e-09,-0.131571665669092,1.00617114640045e-09,-0.106327898167682,"Spring","PINNSpring","PINN3","High"
"186",1980,3,"REDW","Redwood NP","Pacific West ","CA",25132,4.02473572390685e-10,-0.238696436671479,9.44258782276108e-10,-0.15859300892061,3.33405497654482e-10,-0.293704183653453,"Spring","REDWSpring","REDW3","Shoulder"
"187",1980,3,"ROMO","Rocky Mountain NP","Intermountain ","CO",58790,8.86432648609712e-10,-0.160609675993538,1.52319201696116e-09,-0.144867633809305,8.71593131002157e-10,-0.143810086326936,"Spring","ROMOSpring","ROMO3","Shoulder"
"188",1980,3,"SAGU","Saguaro NP","Intermountain ","AZ",107272,9.00399508536383e-10,-0.158356124191106,1.23779897442944e-09,-0.151633744870515,9.73815583726889e-10,-0.115339453915028,"Spring","SAGUSpring","SAGU3","High"
"189",1980,3,"SEQU","Sequoia NP","Pacific West ","CA",22749,3.66156174377046e-10,-0.244556246119196,6.36861285929768e-10,-0.16588080256045,3.33787414374953e-10,-0.293597813572608,"Spring","SEQUSpring","SEQU3","Shoulder"
"190",1980,3,"YELL","Yellowstone NP","Intermountain ","WY",28112,4.85666546853443e-10,-0.225273256476757,6.00526561811421e-09,-0.0386064317109793,2.52676712886313e-10,-0.316188476437776,"Spring","YELLSpring","YELL3","Shoulder"
"191",1980,3,"YOSE","Yosemite NP","Pacific West ","CA",99896,4.25505664753036e-10,-0.234980210294939,7.61910645685759e-10,-0.162916126726952,4.02262750887061e-10,-0.274526307429357,"Spring","YOSESpring","YOSE3","Shoulder"
"192",1980,3,"ZION","Zion NP","Intermountain ","UT",32537,2.95138945988742e-10,-0.256014870597309,5.52311862911381e-10,-0.167885304076075,3.08907233126376e-10,-0.300527352786242,"Spring","ZIONSpring","ZION3","Shoulder"
"193",1980,4,"ARCH","Arches NP","Intermountain ","UT",27050,7.02673658506493e-10,-0.190259175274994,2.03827421607627e-09,-0.132656041915022,5.96533933361343e-10,-0.220418591589804,"Spring","ARCHSpring","ARCH4","Shoulder"
"194",1980,4,"BIBE","Big Bend NP","Intermountain ","TX",25430,1.27522947219881e-09,-0.0978773376455616,5.08208186644765e-09,-0.0604933135293622,9.46139055990614e-10,-0.123047821564348,"Spring","BIBESpring","BIBE4","High"
"195",1980,4,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",7241,6.76260835860609e-10,-0.194520882229415,1.58638824299118e-09,-0.143369374846244,6.2466992689636e-10,-0.212582255167351,"Spring","BLCASpring","BLCA4","Shoulder"
"196",1980,4,"BRCA","Bryce Canyon NP","Intermountain ","UT",21942,5.10666655019879e-10,-0.221239490897719,1.2581667929723e-09,-0.151150863714362,4.47537951142607e-10,-0.261916420369395,"Spring","BRCASpring","BRCA4","Shoulder"
"197",1980,4,"CANY","Canyonlands NP","Intermountain ","UT",5897,6.39352022937093e-10,-0.200476116428518,2.03124472797356e-09,-0.132822697334455,5.084045406889e-10,-0.24496407525393,"Spring","CANYSpring","CANY4","High"
"198",1980,4,"CARE","Capitol Reef NP","Intermountain ","UT",33379,5.54506992294305e-10,-0.214165855764076,1.40292721884094e-09,-0.147718877040803,4.63967503305796e-10,-0.257340520184432,"Spring","CARESpring","CARE4","Shoulder"
"199",1980,4,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",46773,7.63715366037415e-10,-0.180410100339611,1.78811987439076e-09,-0.138586712275004,6.15228534783796e-10,-0.215211837975517,"Spring","CAVESpring","CAVE4","Shoulder"
"200",1980,4,"CHIS","Channel Islands NP","Pacific West ","CA",8097,1.96012161877934e-09,0.0126299588764105,4.70175143263418e-09,-0.0695102045240125,1.94433114053538e-09,0.154965072452957,"Spring","CHISSpring","CHIS4","Shoulder"
"201",1980,4,"CRLA","Crater Lake NP","Pacific West ","OR",10550,1.86863698349985e-09,-0.00213108016967873,4.55874227256459e-09,-0.0729006721094081,1.53200296892919e-09,0.0401249028623717,"Spring","CRLASpring","CRLA4","Shoulder"
"202",1980,4,"DEVA","Death Valley NP","Pacific West ","CA",95760,1.03192094027466e-09,-0.137135151036924,1.91475257871332e-09,-0.135584498437459,9.54995416080351e-10,-0.120581179785547,"Spring","DEVASpring","DEVA4","High"
